id,acc_open_past_24mths,mo_sin_old_il_acct,mo_sin_rcnt_tl,open_acc_6m,mths_since_rcnt_il,chargeoff_within_12_mths,collections_12_mths_ex_med,delinq_2yrs,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,open_il_12m,open_il_24m,avg_cur_bal,percent_bc_gt_75,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,open_rv_12m,open_rv_24m,earliest_cr_line
762,3.0,15.0,6.0,,,0.0,0.0,0.0,61.0,29.0,,,3542.0,33.3,0.0,0.0,0.0,1.0,,,Nov-2009
763,3.0,145.0,2.0,,,0.0,0.0,0.0,205.0,2.0,,,25010.0,25.0,0.0,0.0,0.0,1.0,,,Nov-1997
764,2.0,19.0,19.0,,,0.0,0.0,0.0,134.0,21.0,,,3675.0,40.0,0.0,0.0,0.0,0.0,,,Oct-2003
765,4.0,72.0,1.0,,,0.0,0.0,0.0,339.0,1.0,,,19627.0,9.1,0.0,0.0,0.0,2.0,,,Jul-1981
766,2.0,168.0,5.0,,,0.0,0.0,1.0,189.0,5.0,,,2311.0,0.0,0.0,0.0,0.0,2.0,,,Jan-1999
767,7.0,112.0,2.0,,,0.0,0.0,1.0,112.0,17.0,,,7406.0,22.2,0.0,0.0,0.0,2.0,,,Aug-2005
768,4.0,129.0,1.0,,,0.0,0.0,0.0,180.0,1.0,,,2122.0,33.3,0.0,0.0,0.0,3.0,,,Dec-1999
769,1.0,140.0,23.0,,,0.0,0.0,0.0,121.0,60.0,,,6573.0,100.0,0.0,0.0,0.0,0.0,,,Nov-1997
770,0.0,101.0,78.0,,,0.0,0.0,0.0,454.0,78.0,,,14554.0,0.0,0.0,0.0,0.0,0.0,,,Feb-1977
771,1.0,118.0,2.0,,,0.0,0.0,0.0,153.0,2.0,,,38339.0,50.0,0.0,0.0,0.0,1.0,,,Mar-2002
772,7.0,232.0,2.0,,,0.0,0.0,1.0,234.0,8.0,,,9584.0,18.2,0.0,0.0,0.0,5.0,,,Jun-1995
773,6.0,109.0,2.0,,,0.0,0.0,0.0,57.0,2.0,,,1950.0,0.0,0.0,0.0,0.0,3.0,,,Nov-2005
774,1.0,171.0,15.0,,,0.0,0.0,0.0,80.0,40.0,,,8028.0,0.0,0.0,0.0,0.0,0.0,,,Sep-2000
775,5.0,139.0,2.0,,,0.0,0.0,0.0,122.0,2.0,,,23973.0,85.7,0.0,0.0,0.0,2.0,,,May-2003
776,1.0,158.0,12.0,,,0.0,0.0,0.0,313.0,82.0,,,2452.0,88.9,0.0,0.0,0.0,1.0,,,Nov-1988
777,4.0,144.0,4.0,,,0.0,0.0,1.0,172.0,4.0,,,3905.0,0.0,0.0,0.0,0.0,2.0,,,Aug-2000
778,5.0,24.0,5.0,,,0.0,0.0,0.0,129.0,5.0,,,2547.0,50.0,0.0,0.0,0.0,3.0,,,Jul-1995
779,4.0,42.0,12.0,,,0.0,0.0,0.0,76.0,12.0,,,8129.0,0.0,0.0,0.0,0.0,1.0,,,Aug-2008
780,7.0,134.0,6.0,,,0.0,0.0,0.0,151.0,7.0,,,37004.0,100.0,0.0,0.0,0.0,3.0,,,May-2002
781,3.0,120.0,11.0,,,0.0,0.0,0.0,148.0,11.0,,,1918.0,66.7,0.0,0.0,0.0,1.0,,,Aug-2002
782,9.0,197.0,1.0,,,0.0,0.0,0.0,110.0,1.0,,,10425.0,100.0,0.0,0.0,0.0,3.0,,,Jul-1998
783,6.0,178.0,2.0,,,0.0,0.0,0.0,146.0,10.0,,,36951.0,80.0,0.0,0.0,0.0,4.0,,,Feb-1999
784,5.0,149.0,3.0,,,0.0,0.0,3.0,172.0,12.0,,,4400.0,40.0,0.0,0.0,2.0,3.0,,,Aug-2000
785,7.0,158.0,2.0,,,0.0,0.0,0.0,109.0,2.0,,,665.0,16.7,0.0,0.0,0.0,3.0,,,Oct-1986
786,8.0,140.0,8.0,,,0.0,0.0,0.0,127.0,14.0,,,47733.0,40.0,0.0,0.0,0.0,2.0,,,Apr-2003
787,8.0,159.0,2.0,,,0.0,0.0,1.0,203.0,11.0,,,27678.0,0.0,0.0,0.0,0.0,4.0,,,Jan-1998
788,0.0,158.0,34.0,,,0.0,0.0,0.0,427.0,50.0,,,22623.0,50.0,0.0,0.0,0.0,0.0,,,May-1979
789,2.0,114.0,2.0,,,0.0,0.0,0.0,146.0,2.0,,,5263.0,66.7,0.0,0.0,0.0,2.0,,,Oct-2002
790,2.0,88.0,5.0,,,0.0,1.0,0.0,188.0,5.0,,,17100.0,33.3,0.0,0.0,0.0,1.0,,,Apr-1999
791,4.0,158.0,2.0,,,0.0,0.0,0.0,238.0,2.0,,,20277.0,100.0,0.0,0.0,0.0,2.0,,,Feb-1995
792,4.0,27.0,3.0,,,0.0,0.0,0.0,342.0,12.0,,,16175.0,50.0,0.0,0.0,0.0,2.0,,,Jun-1986
793,4.0,165.0,9.0,,,0.0,0.0,0.0,223.0,9.0,,,2974.0,50.0,0.0,0.0,0.0,1.0,,,May-1996
794,3.0,118.0,6.0,,,0.0,0.0,0.0,166.0,37.0,,,7079.0,25.0,0.0,0.0,0.0,2.0,,,Feb-2001
795,5.0,231.0,2.0,,,0.0,0.0,0.0,200.0,2.0,,,14954.0,50.0,0.0,0.0,0.0,2.0,,,Sep-1995
796,1.0,173.0,12.0,,,0.0,0.0,2.0,85.0,31.0,,,48983.0,100.0,0.0,0.0,0.0,1.0,,,Jul-2000
797,4.0,84.0,7.0,,,0.0,0.0,11.0,166.0,24.0,,,1327.0,100.0,0.0,0.0,3.0,1.0,,,Feb-2001
798,3.0,153.0,8.0,,,0.0,0.0,0.0,104.0,8.0,,,2550.0,50.0,0.0,0.0,0.0,1.0,,,Mar-2002
799,9.0,168.0,7.0,,,0.0,0.0,0.0,147.0,12.0,,,14345.0,80.0,0.0,0.0,0.0,2.0,,,Dec-2000
800,5.0,158.0,13.0,,,0.0,0.0,0.0,242.0,15.0,,,34309.0,0.0,0.0,0.0,0.0,0.0,,,Oct-1994
801,11.0,129.0,2.0,,,0.0,0.0,0.0,194.0,2.0,,,31118.0,42.9,0.0,0.0,0.0,6.0,,,Oct-1998
802,1.0,196.0,19.0,,,0.0,0.0,0.0,448.0,37.0,,,16449.0,55.6,0.0,0.0,0.0,0.0,,,Aug-1977
803,5.0,132.0,5.0,,,0.0,0.0,0.0,200.0,5.0,,,1539.0,100.0,0.0,0.0,0.0,4.0,,,Apr-1998
804,1.0,123.0,14.0,,,0.0,0.0,0.0,89.0,14.0,,,6001.0,100.0,0.0,0.0,0.0,0.0,,,Sep-2004
805,2.0,27.0,9.0,,,0.0,0.0,0.0,49.0,9.0,,,5429.0,66.7,0.0,0.0,0.0,1.0,,,Nov-2010
806,12.0,16.0,6.0,,,0.0,0.0,0.0,206.0,6.0,,,1045.0,0.0,0.0,0.0,0.0,7.0,,,Oct-1997
807,10.0,76.0,1.0,,,0.0,0.0,0.0,107.0,1.0,,,13059.0,60.0,0.0,0.0,0.0,3.0,,,Jan-2006
808,7.0,152.0,5.0,,,0.0,0.0,0.0,155.0,5.0,,,5643.0,100.0,0.0,0.0,0.0,4.0,,,Jan-2002
809,8.0,109.0,2.0,,,0.0,0.0,0.0,189.0,2.0,,,13286.0,20.0,0.0,0.0,0.0,2.0,,,Mar-1999
810,2.0,96.0,8.0,,,0.0,0.0,0.0,169.0,33.0,,,20467.0,66.7,0.0,0.0,0.0,1.0,,,Nov-2000
811,10.0,120.0,5.0,,,0.0,0.0,0.0,291.0,5.0,,,12123.0,0.0,0.0,0.0,0.0,4.0,,,Sep-1990
812,4.0,123.0,11.0,,,0.0,0.0,0.0,157.0,14.0,,,103652.0,100.0,0.0,0.0,0.0,1.0,,,Nov-2001
813,5.0,168.0,6.0,,,1.0,0.0,1.0,199.0,6.0,,,6682.0,33.3,0.0,0.0,1.0,4.0,,,May-1998
814,12.0,151.0,3.0,,,0.0,0.0,0.0,156.0,7.0,,,55659.0,0.0,0.0,0.0,0.0,4.0,,,Dec-2001
815,6.0,124.0,8.0,,,0.0,0.0,0.0,121.0,8.0,,,36922.0,,0.0,0.0,0.0,2.0,,,Aug-2004
816,2.0,160.0,2.0,,,0.0,0.0,2.0,324.0,2.0,,,6214.0,100.0,0.0,1.0,2.0,1.0,,,Dec-1987
817,6.0,123.0,4.0,,,0.0,0.0,0.0,184.0,4.0,,,1571.0,71.4,0.0,0.0,0.0,3.0,,,Aug-1999
818,11.0,126.0,5.0,,,0.0,0.0,0.0,130.0,5.0,,,15700.0,60.0,0.0,0.0,0.0,5.0,,,Feb-2004
819,4.0,170.0,1.0,,,0.0,0.0,0.0,163.0,1.0,,,6474.0,28.6,0.0,0.0,0.0,1.0,,,Oct-2000
820,3.0,120.0,10.0,,,0.0,0.0,0.0,216.0,16.0,,,30891.0,50.0,0.0,0.0,0.0,1.0,,,Dec-1996
821,2.0,108.0,15.0,,,0.0,0.0,0.0,164.0,15.0,,,21659.0,11.1,0.0,0.0,0.0,0.0,,,Apr-2001
822,7.0,207.0,6.0,,,0.0,0.0,0.0,206.0,6.0,,,24168.0,62.5,0.0,0.0,0.0,2.0,,,Sep-1997
823,3.0,123.0,3.0,,,0.0,0.0,0.0,118.0,6.0,,,14908.0,100.0,0.0,0.0,0.0,2.0,,,Sep-2004
824,7.0,135.0,11.0,,,0.0,0.0,0.0,187.0,11.0,,,6452.0,50.0,0.0,0.0,0.0,2.0,,,May-1999
825,3.0,165.0,5.0,,,0.0,0.0,0.0,399.0,7.0,,,3624.0,5.3,0.0,0.0,0.0,3.0,,,Apr-1981
826,1.0,122.0,12.0,,,0.0,0.0,0.0,175.0,12.0,,,1641.0,33.3,0.0,0.0,0.0,1.0,,,May-2000
827,2.0,148.0,7.0,,,0.0,0.0,0.0,304.0,7.0,,,26523.0,25.0,0.0,0.0,0.0,2.0,,,Aug-1989
828,8.0,118.0,3.0,,,0.0,0.0,0.0,110.0,10.0,,,4378.0,20.0,0.0,0.0,0.0,3.0,,,Feb-2005
829,1.0,138.0,7.0,,,0.0,0.0,0.0,158.0,71.0,,,549.0,0.0,0.0,0.0,0.0,1.0,,,Oct-2001
830,3.0,157.0,12.0,,,0.0,0.0,0.0,170.0,12.0,,,5779.0,33.3,0.0,0.0,0.0,3.0,,,Oct-2000
831,4.0,155.0,3.0,,,0.0,0.0,0.0,141.0,27.0,,,17598.0,100.0,0.0,0.0,0.0,3.0,,,Jan-2002
832,4.0,159.0,3.0,,,0.0,0.0,0.0,168.0,3.0,,,11383.0,100.0,0.0,0.0,0.0,1.0,,,Dec-2000
833,2.0,125.0,24.0,,,0.0,0.0,0.0,163.0,29.0,,,16525.0,60.0,0.0,0.0,0.0,0.0,,,May-2001
834,9.0,119.0,10.0,,,0.0,0.0,0.0,188.0,10.0,,,3293.0,100.0,0.0,0.0,0.0,1.0,,,Apr-1999
835,5.0,161.0,5.0,,,0.0,0.0,0.0,150.0,5.0,,,29574.0,75.0,0.0,0.0,0.0,3.0,,,Apr-1998
836,0.0,156.0,34.0,,,0.0,0.0,1.0,274.0,34.0,,,9137.0,66.7,0.0,0.0,0.0,0.0,,,Feb-1992
837,1.0,81.0,6.0,,,0.0,0.0,0.0,144.0,6.0,,,2576.0,80.0,0.0,0.0,0.0,1.0,,,Dec-2002
838,10.0,163.0,5.0,,,0.0,0.0,0.0,359.0,5.0,,,5153.0,0.0,0.0,0.0,0.0,7.0,,,Jan-1985
839,3.0,75.0,6.0,,,0.0,0.0,0.0,65.0,6.0,,,3562.0,0.0,0.0,0.0,0.0,1.0,,,Sep-2008
840,6.0,223.0,1.0,,,0.0,0.0,0.0,261.0,1.0,,,3414.0,10.0,0.0,0.0,0.0,4.0,,,Mar-1993
841,5.0,127.0,5.0,,,0.0,0.0,0.0,163.0,5.0,,,4493.0,20.0,0.0,0.0,0.0,3.0,,,May-2001
842,3.0,130.0,1.0,,,0.0,0.0,0.0,407.0,46.0,,,17662.0,0.0,0.0,0.0,0.0,2.0,,,Jan-1981
843,1.0,126.0,21.0,,,0.0,0.0,0.0,139.0,21.0,,,23216.0,100.0,0.0,0.0,0.0,0.0,,,May-2003
844,7.0,80.0,2.0,,,0.0,0.0,0.0,80.0,14.0,,,4709.0,12.5,0.0,0.0,0.0,4.0,,,Apr-2008
845,6.0,185.0,1.0,,,0.0,0.0,0.0,77.0,13.0,,,23351.0,60.0,0.0,0.0,0.0,2.0,,,Jul-1999
846,3.0,137.0,1.0,,,0.0,0.0,0.0,341.0,1.0,,,63364.0,37.5,0.0,0.0,0.0,1.0,,,Jan-1986
847,2.0,208.0,3.0,,,0.0,0.0,0.0,169.0,14.0,,,9347.0,100.0,0.0,0.0,0.0,1.0,,,Aug-1997
848,6.0,84.0,5.0,,,0.0,0.0,0.0,114.0,5.0,,,32835.0,0.0,0.0,0.0,0.0,3.0,,,Jun-2005
849,14.0,35.0,2.0,,,0.0,0.0,1.0,64.0,6.0,,,4397.0,0.0,0.0,0.0,0.0,4.0,,,Aug-2009
850,5.0,107.0,3.0,,,0.0,0.0,0.0,87.0,3.0,,,6500.0,14.3,0.0,0.0,0.0,3.0,,,Jan-2006
851,6.0,104.0,4.0,,,0.0,0.0,0.0,375.0,4.0,,,8742.0,40.0,0.0,0.0,0.0,3.0,,,Sep-1983
852,5.0,149.0,1.0,,,0.0,0.0,0.0,251.0,1.0,,,16751.0,80.0,0.0,0.0,0.0,1.0,,,Jan-1994
853,9.0,139.0,8.0,,,0.0,0.0,0.0,169.0,8.0,,,17930.0,66.7,0.0,0.0,0.0,5.0,,,Nov-2000
854,2.0,147.0,17.0,,,0.0,0.0,0.0,189.0,17.0,,,5127.0,0.0,0.0,0.0,0.0,0.0,,,Mar-1999
855,8.0,31.0,11.0,,,0.0,0.0,0.0,83.0,15.0,,,2756.0,100.0,0.0,0.0,0.0,1.0,,,Jan-2008
856,3.0,131.0,7.0,,,0.0,0.0,1.0,201.0,26.0,,,12269.0,16.7,0.0,0.0,0.0,1.0,,,Mar-1998
857,2.0,,17.0,,,0.0,0.0,0.0,160.0,17.0,,,3263.0,71.4,0.0,0.0,0.0,0.0,,,Aug-2001
858,4.0,49.0,11.0,,,0.0,0.0,0.0,41.0,12.0,,,2184.0,50.0,0.0,0.0,0.0,3.0,,,Nov-2010
859,13.0,159.0,3.0,,,0.0,0.0,0.0,148.0,10.0,,,5784.0,33.3,0.0,0.0,0.0,4.0,,,Sep-2001
860,8.0,129.0,8.0,,,0.0,0.0,0.0,143.0,8.0,,,5236.0,30.0,0.0,0.0,0.0,5.0,,,Jan-2003
861,3.0,136.0,5.0,,,0.0,0.0,1.0,178.0,6.0,,,18072.0,100.0,0.0,0.0,0.0,3.0,,,Feb-2000
862,2.0,140.0,14.0,,,0.0,0.0,1.0,150.0,14.0,,,3271.0,66.7,0.0,0.0,1.0,0.0,,,Jun-2002
863,6.0,126.0,11.0,,,0.0,0.0,0.0,30.0,11.0,,,19351.0,0.0,0.0,0.0,0.0,1.0,,,Jun-2004
864,6.0,126.0,4.0,,,0.0,0.0,0.0,122.0,4.0,,,3000.0,50.0,0.0,0.0,0.0,3.0,,,Mar-2004
865,9.0,81.0,2.0,,,0.0,0.0,1.0,161.0,4.0,,,14874.0,20.0,0.0,0.0,0.0,4.0,,,Jul-2001
866,9.0,59.0,8.0,,,0.0,0.0,1.0,89.0,8.0,,,1415.0,11.1,0.0,0.0,0.0,2.0,,,Jul-2007
867,5.0,125.0,8.0,,,0.0,0.0,0.0,207.0,15.0,,,5213.0,100.0,0.0,0.0,0.0,1.0,,,Sep-1997
868,4.0,,8.0,,,0.0,0.0,0.0,88.0,8.0,,,1974.0,50.0,0.0,0.0,0.0,1.0,,,Mar-1971
869,4.0,128.0,4.0,,,0.0,0.0,0.0,248.0,4.0,,,1005.0,0.0,0.0,0.0,0.0,2.0,,,Apr-1994
870,4.0,147.0,7.0,,,0.0,0.0,0.0,128.0,15.0,,,4264.0,25.0,0.0,0.0,0.0,1.0,,,Sep-2002
871,5.0,31.0,7.0,,,0.0,0.0,0.0,124.0,37.0,,,8399.0,75.0,0.0,0.0,0.0,2.0,,,Aug-2004
872,14.0,194.0,3.0,,,0.0,0.0,0.0,197.0,3.0,,,27861.0,28.6,0.0,0.0,0.0,7.0,,,Jul-1998
873,3.0,104.0,3.0,,,0.0,0.0,0.0,309.0,3.0,,,19422.0,60.0,0.0,0.0,0.0,1.0,,,Mar-1989
874,8.0,183.0,2.0,,,0.0,0.0,1.0,325.0,2.0,,,43188.0,60.0,0.0,0.0,1.0,7.0,,,Nov-1987
875,1.0,121.0,5.0,,,0.0,0.0,5.0,178.0,5.0,,,10466.0,100.0,0.0,0.0,4.0,1.0,,,Jan-1999
876,2.0,33.0,9.0,,,0.0,0.0,0.0,81.0,23.0,,,5590.0,100.0,0.0,0.0,0.0,1.0,,,Mar-2008
877,5.0,29.0,2.0,,,0.0,0.0,0.0,42.0,2.0,,,1716.0,80.0,0.0,0.0,0.0,2.0,,,Jun-2011
878,9.0,139.0,3.0,,,0.0,0.0,0.0,301.0,7.0,,,19337.0,100.0,0.0,0.0,0.0,3.0,,,Nov-1989
879,0.0,121.0,37.0,,,0.0,0.0,0.0,103.0,60.0,,,3565.0,66.7,0.0,0.0,0.0,0.0,,,Nov-2004
880,8.0,89.0,1.0,,,0.0,0.0,0.0,261.0,6.0,,,2651.0,100.0,0.0,0.0,0.0,4.0,,,Mar-1993
881,2.0,86.0,3.0,,,0.0,0.0,0.0,84.0,3.0,,,4573.0,25.0,0.0,0.0,0.0,2.0,,,Oct-2007
882,4.0,109.0,12.0,,,0.0,0.0,0.0,109.0,12.0,,,7081.0,12.5,0.0,0.0,0.0,1.0,,,Nov-2005
883,2.0,136.0,13.0,,,0.0,0.0,0.0,385.0,13.0,,,1990.0,0.0,0.0,0.0,0.0,0.0,,,Nov-1982
884,1.0,99.0,19.0,,,0.0,0.0,0.0,49.0,46.0,,,4438.0,100.0,0.0,0.0,0.0,0.0,,,Sep-2003
885,3.0,,6.0,,,0.0,0.0,0.0,373.0,6.0,,,14137.0,22.2,0.0,0.0,0.0,2.0,,,Nov-1983
886,4.0,137.0,8.0,,,0.0,0.0,0.0,165.0,24.0,,,49011.0,0.0,0.0,0.0,0.0,2.0,,,Mar-2001
887,3.0,116.0,3.0,,,0.0,0.0,0.0,129.0,27.0,,,7434.0,33.3,0.0,0.0,0.0,3.0,,,Mar-2004
888,0.0,148.0,36.0,,,0.0,0.0,0.0,208.0,46.0,,,33165.0,16.7,0.0,0.0,0.0,0.0,,,Aug-1997
889,0.0,134.0,47.0,,,0.0,0.0,1.0,134.0,47.0,,,2190.0,40.0,0.0,0.0,0.0,0.0,,,Oct-2003
890,3.0,126.0,13.0,,,0.0,0.0,0.0,241.0,16.0,,,6318.0,50.0,0.0,0.0,0.0,0.0,,,Nov-1994
891,1.0,123.0,8.0,,,0.0,0.0,0.0,183.0,8.0,,,3151.0,66.7,0.0,0.0,0.0,1.0,,,Sep-1999
892,1.0,143.0,21.0,,,0.0,0.0,0.0,119.0,21.0,,,2045.0,,0.0,0.0,0.0,0.0,,,Sep-2001
893,4.0,100.0,5.0,,,0.0,0.0,0.0,123.0,5.0,,,11582.0,50.0,0.0,0.0,0.0,2.0,,,Sep-2004
894,1.0,144.0,13.0,,,0.0,0.0,0.0,202.0,27.0,,,32064.0,25.0,0.0,0.0,0.0,0.0,,,Feb-1996
895,2.0,56.0,12.0,,,0.0,0.0,0.0,85.0,52.0,,,82440.0,100.0,0.0,0.0,0.0,1.0,,,Nov-2007
896,6.0,140.0,2.0,,,0.0,0.0,1.0,137.0,9.0,,,17489.0,66.7,0.0,0.0,0.0,4.0,,,Apr-2003
897,6.0,15.0,13.0,,,0.0,0.0,0.0,199.0,13.0,,,5351.0,66.7,0.0,0.0,0.0,0.0,,,May-1998
898,4.0,111.0,13.0,,,0.0,0.0,0.0,210.0,13.0,,,18902.0,33.3,0.0,0.0,0.0,0.0,,,Jun-1997
899,4.0,131.0,3.0,,,0.0,0.0,0.0,234.0,5.0,,,10971.0,100.0,0.0,0.0,0.0,3.0,,,Jun-1995
900,4.0,138.0,5.0,,,0.0,0.0,0.0,277.0,5.0,,,15603.0,50.0,0.0,0.0,0.0,3.0,,,Nov-1991
901,3.0,141.0,15.0,,,0.0,0.0,0.0,496.0,15.0,,,1088.0,42.9,0.0,0.0,0.0,0.0,,,Aug-1973
902,5.0,21.0,2.0,,,0.0,0.0,0.0,253.0,9.0,,,10717.0,75.0,0.0,0.0,0.0,4.0,,,Nov-1993
903,9.0,122.0,4.0,,,0.0,0.0,0.0,123.0,4.0,,,573.0,50.0,0.0,0.0,0.0,5.0,,,Sep-2004
904,6.0,166.0,3.0,,,0.0,0.0,1.0,195.0,11.0,,,25496.0,66.7,0.0,1.0,0.0,2.0,,,Sep-1998
905,12.0,175.0,2.0,,,0.0,0.0,0.0,245.0,2.0,,,12617.0,16.7,0.0,0.0,0.0,5.0,,,Jul-1994
906,4.0,145.0,1.0,,,0.0,0.0,1.0,180.0,1.0,,,25275.0,0.0,0.0,0.0,0.0,2.0,,,Dec-1999
907,3.0,129.0,5.0,,,0.0,0.0,3.0,277.0,22.0,,,12677.0,66.7,0.0,0.0,0.0,1.0,,,Nov-1991
908,3.0,145.0,1.0,,,0.0,0.0,0.0,229.0,1.0,,,3056.0,50.0,0.0,0.0,0.0,1.0,,,Nov-1995
909,3.0,130.0,7.0,,,0.0,0.0,0.0,199.0,7.0,,,26417.0,40.0,0.0,0.0,0.0,1.0,,,May-1998
910,8.0,207.0,4.0,,,0.0,0.0,0.0,154.0,4.0,,,2847.0,50.0,0.0,0.0,0.0,3.0,,,Sep-1997
911,3.0,157.0,3.0,,,0.0,0.0,0.0,149.0,3.0,,,28037.0,0.0,0.0,0.0,0.0,1.0,,,Nov-2001
912,2.0,100.0,23.0,,,0.0,0.0,0.0,425.0,24.0,,,54885.0,100.0,0.0,0.0,0.0,0.0,,,Jul-1979
913,2.0,196.0,7.0,,,0.0,0.0,1.0,261.0,37.0,,,29191.0,75.0,0.0,0.0,0.0,1.0,,,Mar-1993
914,0.0,137.0,26.0,,,0.0,0.0,0.0,252.0,30.0,,,33969.0,25.0,0.0,0.0,0.0,0.0,,,Dec-1993
915,8.0,129.0,4.0,,,0.0,0.0,0.0,203.0,13.0,,,37509.0,60.0,0.0,0.0,0.0,4.0,,,Jan-1998
916,7.0,40.0,3.0,,,0.0,0.0,0.0,92.0,3.0,,,1671.0,66.7,0.0,0.0,0.0,4.0,,,Apr-2007
917,2.0,141.0,19.0,,,0.0,0.0,1.0,157.0,32.0,,,15002.0,75.0,0.0,0.0,0.0,0.0,,,Nov-2001
918,5.0,64.0,6.0,,,0.0,0.0,0.0,129.0,6.0,,,15154.0,66.7,0.0,0.0,0.0,2.0,,,Mar-2004
919,7.0,87.0,2.0,,,0.0,0.0,1.0,67.0,2.0,,,13066.0,0.0,0.0,0.0,0.0,5.0,,,Sep-2007
920,7.0,137.0,4.0,,,0.0,0.0,0.0,314.0,5.0,,,40262.0,57.1,0.0,0.0,0.0,3.0,,,Oct-1988
921,0.0,161.0,154.0,,,0.0,0.0,0.0,566.0,154.0,,,5619.0,100.0,0.0,0.0,0.0,0.0,,,Oct-1967
922,4.0,165.0,8.0,,,0.0,0.0,0.0,321.0,8.0,,,21174.0,40.0,0.0,0.0,0.0,4.0,,,Mar-1988
923,5.0,108.0,2.0,,,0.0,0.0,0.0,161.0,2.0,,,20047.0,100.0,0.0,0.0,0.0,1.0,,,Jul-2001
924,2.0,86.0,3.0,,,0.0,0.0,0.0,79.0,42.0,,,2780.0,100.0,0.0,0.0,0.0,2.0,,,Oct-2007
925,6.0,124.0,8.0,,,0.0,0.0,0.0,204.0,8.0,,,731.0,0.0,0.0,0.0,0.0,2.0,,,Dec-1997
926,7.0,89.0,1.0,,,0.0,0.0,0.0,178.0,1.0,,,1892.0,0.0,0.0,0.0,0.0,5.0,,,Feb-2000
927,11.0,147.0,4.0,,,0.0,0.0,0.0,131.0,4.0,,,10665.0,0.0,0.0,0.0,0.0,6.0,,,Sep-2002
928,4.0,36.0,10.0,,,0.0,0.0,0.0,54.0,10.0,,,4188.0,42.9,0.0,0.0,0.0,1.0,,,Jun-2010
929,7.0,114.0,3.0,,,0.0,0.0,0.0,275.0,24.0,,,24996.0,0.0,0.0,0.0,0.0,1.0,,,Jan-1992
930,1.0,110.0,19.0,,,0.0,1.0,1.0,85.0,19.0,,,12321.0,50.0,0.0,0.0,1.0,0.0,,,Oct-2005
931,5.0,178.0,4.0,,,0.0,0.0,0.0,179.0,11.0,,,16972.0,27.3,0.0,0.0,0.0,2.0,,,Jan-2000
932,3.0,168.0,7.0,,,0.0,0.0,0.0,198.0,7.0,,,19397.0,20.0,0.0,0.0,0.0,2.0,,,Jun-1998
933,2.0,140.0,22.0,,,0.0,0.0,0.0,129.0,23.0,,,9909.0,25.0,0.0,0.0,0.0,0.0,,,Apr-2003
934,4.0,134.0,7.0,,,0.0,0.0,0.0,366.0,13.0,,,3533.0,100.0,0.0,0.0,0.0,1.0,,,Jun-1984
935,3.0,142.0,2.0,,,0.0,0.0,0.0,262.0,5.0,,,19787.0,0.0,0.0,0.0,0.0,3.0,,,Feb-1993
936,3.0,156.0,13.0,,,0.0,0.0,1.0,37.0,24.0,,,4466.0,0.0,0.0,1.0,0.0,0.0,,,Dec-2001
937,8.0,64.0,8.0,,,0.0,0.0,0.0,59.0,8.0,,,1603.0,11.1,0.0,0.0,0.0,5.0,,,Aug-2009
938,6.0,136.0,3.0,,,0.0,0.0,1.0,83.0,18.0,,,51331.0,0.0,0.0,0.0,0.0,1.0,,,Aug-2003
939,5.0,24.0,3.0,,,0.0,0.0,0.0,87.0,15.0,,,6626.0,87.5,0.0,0.0,0.0,2.0,,,Sep-2007
940,0.0,157.0,25.0,,,0.0,0.0,0.0,138.0,64.0,,,25013.0,100.0,0.0,0.0,0.0,0.0,,,Nov-2001
941,4.0,148.0,12.0,,,0.0,0.0,0.0,154.0,12.0,,,1497.0,40.0,0.0,0.0,0.0,1.0,,,Feb-2002
942,4.0,87.0,3.0,,,0.0,0.0,0.0,103.0,3.0,,,4807.0,50.0,0.0,0.0,0.0,2.0,,,May-2006
943,2.0,113.0,8.0,,,0.0,0.0,0.0,236.0,8.0,,,3066.0,40.0,0.0,0.0,0.0,2.0,,,Apr-1995
944,8.0,52.0,6.0,,,0.0,0.0,0.0,316.0,6.0,,,15726.0,50.0,0.0,0.0,0.0,1.0,,,Aug-1988
945,0.0,,80.0,,,0.0,0.0,0.0,176.0,80.0,,,3949.0,0.0,0.0,0.0,0.0,0.0,,,Apr-2000
946,10.0,99.0,4.0,,,0.0,0.0,0.0,84.0,4.0,,,15125.0,0.0,0.0,0.0,0.0,5.0,,,Sep-2006
947,2.0,115.0,5.0,,,0.0,1.0,1.0,320.0,30.0,,,11702.0,71.4,0.0,0.0,0.0,2.0,,,Apr-1988
948,5.0,128.0,7.0,,,0.0,0.0,0.0,277.0,7.0,,,39012.0,45.5,0.0,0.0,0.0,3.0,,,Nov-1991
949,14.0,119.0,1.0,,,0.0,0.0,0.0,172.0,1.0,,,2245.0,57.1,0.0,0.0,0.0,4.0,,,Aug-2000
950,4.0,109.0,9.0,,,0.0,0.0,0.0,143.0,10.0,,,1522.0,33.3,0.0,0.0,0.0,2.0,,,Jan-2003
951,6.0,132.0,4.0,,,0.0,0.0,0.0,34.0,4.0,,,3373.0,33.3,0.0,0.0,0.0,3.0,,,Dec-2003
952,2.0,182.0,12.0,,,0.0,0.0,0.0,90.0,28.0,,,15976.0,20.0,0.0,0.0,0.0,1.0,,,Oct-1999
