id,dti,mort_acc,il_util,total_il_high_credit_limit,bc_util,all_util,tot_coll_amt,revol_util,total_rev_hi_lim,open_act_il,bc_open_to_buy,num_actv_rev_tl,num_bc_sats,delinq_amnt,open_acc,tot_cur_bal,num_actv_bc_tl,total_bc_limit,acc_now_delinq
750,36.25,3.0,,20705.0,84.9,,0.0,77.1,92800.0,,11069.0,11.0,6.0,0.0,13.0,84734.0,6.0,73500.0,0.0
751,20.96,1.0,,48172.0,15.9,,1672.0,63.1,19900.0,,4123.0,6.0,3.0,0.0,11.0,102417.0,2.0,4900.0,0.0
752,15.96,5.0,,33322.0,69.2,,334.0,51.9,15200.0,,3417.0,5.0,4.0,0.0,10.0,209799.0,4.0,11100.0,0.0
753,33.57,0.0,,3000.0,54.5,,0.0,49.1,28300.0,,11600.0,4.0,4.0,0.0,9.0,16022.0,4.0,25500.0,0.0
754,7.29,3.0,,22500.0,90.5,,0.0,65.7,4000.0,,237.0,3.0,2.0,0.0,5.0,260166.0,2.0,2500.0,0.0
755,24.93,5.0,,90165.0,82.4,,0.0,82.4,69900.0,,9686.0,3.0,3.0,0.0,8.0,440067.0,3.0,69900.0,0.0
756,9.33,2.0,,38264.0,4.9,,12058.0,4.9,1400.0,,1331.0,1.0,2.0,0.0,4.0,85209.0,1.0,1400.0,0.0
757,15.2,1.0,,8647.0,84.0,,0.0,84.0,10300.0,,1650.0,2.0,2.0,0.0,3.0,13184.0,2.0,10300.0,0.0
758,9.34,3.0,,22452.0,47.2,,2126.0,46.8,13400.0,,5602.0,6.0,5.0,0.0,12.0,356390.0,5.0,10600.0,0.0
759,17.1,0.0,,21315.0,43.8,,0.0,42.9,32700.0,,14373.0,6.0,8.0,0.0,14.0,31604.0,5.0,25200.0,0.0
760,16.29,2.0,,79188.0,21.7,,0.0,21.7,17700.0,,13856.0,5.0,6.0,0.0,9.0,65298.0,5.0,17700.0,0.0
761,15.93,0.0,,0.0,50.2,,0.0,45.6,69600.0,,22589.0,8.0,6.0,0.0,11.0,31743.0,6.0,45400.0,0.0
762,13.92,0.0,,22100.0,73.1,,0.0,59.7,11400.0,,2505.0,4.0,3.0,0.0,8.0,28339.0,3.0,9300.0,0.0
763,20.99,3.0,,57661.0,71.5,,0.0,50.7,95300.0,,4727.0,10.0,4.0,0.0,16.0,375143.0,4.0,16600.0,0.0
764,27.9,0.0,,24920.0,38.5,,0.0,36.7,35000.0,,18145.0,7.0,5.0,0.0,9.0,33075.0,4.0,29500.0,0.0
765,11.61,3.0,,0.0,37.5,,0.0,29.3,136700.0,,61537.0,14.0,11.0,0.0,20.0,392540.0,10.0,98500.0,0.0
766,5.94,2.0,,27486.0,54.3,,0.0,32.8,43400.0,,11557.0,5.0,4.0,0.0,10.0,23109.0,3.0,25300.0,0.0
767,22.86,0.0,,127036.0,51.6,,0.0,39.1,34700.0,,12718.0,3.0,9.0,0.0,21.0,155522.0,3.0,26300.0,0.0
768,11.43,3.0,,0.0,55.3,,0.0,49.7,29900.0,,9206.0,5.0,3.0,0.0,8.0,14852.0,3.0,20600.0,0.0
769,12.66,1.0,,42406.0,85.3,,0.0,83.6,9400.0,,1248.0,4.0,3.0,0.0,6.0,32866.0,3.0,8500.0,0.0
770,15.13,1.0,,0.0,67.7,,0.0,62.7,23400.0,,2263.0,4.0,2.0,0.0,6.0,72770.0,1.0,7000.0,0.0
771,11.49,2.0,,0.0,65.2,,0.0,65.2,3300.0,,1149.0,1.0,2.0,0.0,3.0,115018.0,1.0,3300.0,0.0
772,31.63,0.0,,159837.0,25.5,,0.0,31.8,88800.0,,58054.0,7.0,11.0,0.0,18.0,172507.0,5.0,77900.0,0.0
773,18.57,0.0,,13684.0,70.6,,50.0,43.0,14600.0,,2207.0,3.0,2.0,0.0,8.0,15602.0,1.0,7500.0,0.0
774,14.72,0.0,,32173.0,18.5,,0.0,18.5,2000.0,,1629.0,1.0,1.0,0.0,3.0,24083.0,1.0,2000.0,0.0
775,26.66,4.0,,11127.0,89.1,,0.0,73.3,40000.0,,2881.0,11.0,7.0,0.0,14.0,311647.0,7.0,26500.0,0.0
776,22.78,0.0,,21549.0,89.7,,0.0,84.1,20200.0,,1857.0,10.0,9.0,0.0,13.0,31872.0,8.0,18100.0,0.0
777,9.47,0.0,,39541.0,48.3,,621.0,47.6,33619.0,,17098.0,2.0,5.0,0.0,11.0,35141.0,2.0,33100.0,0.0
778,16.76,3.0,,16010.0,67.1,,0.0,56.1,23600.0,,5667.0,6.0,4.0,0.0,9.0,22919.0,4.0,17200.0,0.0
779,33.53,0.0,,65073.0,0.0,,0.0,0.0,15500.0,,14496.0,1.0,3.0,0.0,8.0,56905.0,1.0,14500.0,0.0
780,19.08,4.0,,56417.0,86.9,,0.0,81.8,31900.0,,1930.0,3.0,2.0,0.0,10.0,333040.0,2.0,14700.0,0.0
781,22.28,0.0,,16148.0,72.0,,858.0,64.5,5900.0,,1428.0,4.0,4.0,0.0,7.0,11505.0,3.0,5100.0,0.0
782,34.8,2.0,,55089.0,91.0,,0.0,74.6,12200.0,,902.0,3.0,3.0,0.0,11.0,114672.0,3.0,10000.0,0.0
783,13.17,5.0,,88005.0,74.1,,0.0,58.0,37600.0,,7482.0,5.0,5.0,0.0,15.0,443416.0,4.0,28900.0,0.0
784,16.6,0.0,,42088.0,46.0,,0.0,37.8,4500.0,,1997.0,4.0,5.0,0.0,11.0,48396.0,4.0,3700.0,0.0
785,9.01,0.0,,0.0,43.8,,0.0,38.4,22500.0,,6914.0,10.0,6.0,0.0,14.0,8640.0,5.0,12300.0,0.0
786,6.77,5.0,,141677.0,37.2,,0.0,29.9,34100.0,,13053.0,7.0,5.0,0.0,15.0,620532.0,5.0,20800.0,0.0
787,9.89,6.0,,38807.0,52.1,,5071.0,37.8,12900.0,,4120.0,5.0,4.0,0.0,9.0,221426.0,4.0,8600.0,0.0
788,25.04,6.0,,63744.0,77.3,,0.0,70.8,84000.0,,14904.0,14.0,10.0,0.0,19.0,407213.0,10.0,65600.0,0.0
789,13.17,0.0,,35916.0,77.8,,0.0,77.2,24600.0,,4909.0,7.0,6.0,0.0,10.0,47371.0,6.0,22100.0,0.0
790,16.32,1.0,,4864.0,76.4,,2789.0,67.6,24500.0,,4479.0,5.0,3.0,0.0,10.0,136797.0,3.0,19000.0,0.0
791,3.1,5.0,,0.0,88.9,,74.0,53.6,4700.0,,177.0,4.0,2.0,0.0,7.0,121664.0,2.0,1600.0,0.0
792,3.34,1.0,,0.0,27.1,,346.0,20.7,13600.0,,2626.0,3.0,3.0,0.0,9.0,129403.0,1.0,3600.0,0.0
793,14.55,0.0,,0.0,53.6,,0.0,49.0,48600.0,,19767.0,8.0,6.0,0.0,8.0,23793.0,6.0,42600.0,0.0
794,7.94,0.0,,72546.0,45.5,,0.0,38.3,26900.0,,12306.0,3.0,4.0,0.0,12.0,84953.0,3.0,22600.0,0.0
795,10.01,2.0,,14523.0,72.2,,0.0,52.2,8300.0,,834.0,6.0,2.0,0.0,9.0,119629.0,2.0,3000.0,0.0
796,20.91,5.0,,30593.0,97.8,,190.0,97.8,3000.0,,66.0,1.0,1.0,0.0,4.0,195930.0,1.0,3000.0,0.0
797,21.54,0.0,,10000.0,97.1,,0.0,53.6,7100.0,,58.0,7.0,1.0,0.0,11.0,13269.0,1.0,2000.0,0.0
798,11.24,0.0,,21252.0,28.8,,0.0,24.9,36400.0,,20423.0,5.0,4.0,0.0,8.0,20403.0,4.0,28700.0,0.0
799,21.2,5.0,,102018.0,92.1,,0.0,84.9,105100.0,,4400.0,15.0,10.0,0.0,22.0,315594.0,10.0,55900.0,0.0
800,12.58,2.0,,16294.0,22.6,,0.0,24.5,17000.0,,12764.0,4.0,3.0,0.0,6.0,205853.0,3.0,16500.0,0.0
801,10.89,3.0,,75257.0,58.9,,0.0,46.6,29500.0,,7766.0,7.0,7.0,0.0,14.0,435648.0,5.0,18900.0,0.0
802,15.76,4.0,,189001.0,71.6,,0.0,64.4,201229.0,,39404.0,7.0,9.0,0.0,25.0,394785.0,6.0,182129.0,0.0
803,15.2,3.0,,25932.0,83.4,,0.0,51.2,13500.0,,831.0,3.0,3.0,0.0,10.0,12314.0,1.0,5000.0,0.0
804,29.15,0.0,,49655.0,101.6,,0.0,78.2,19400.0,,0.0,6.0,3.0,0.0,11.0,66010.0,3.0,12100.0,0.0
805,14.28,0.0,,20552.0,70.2,,0.0,70.2,22000.0,,6565.0,3.0,3.0,0.0,4.0,21715.0,3.0,22000.0,0.0
806,33.71,0.0,,12970.0,21.8,,0.0,21.3,43500.0,,30960.0,16.0,14.0,0.0,19.0,19859.0,13.0,39600.0,0.0
807,17.56,0.0,,133850.0,58.2,,0.0,46.0,33900.0,,10419.0,5.0,6.0,0.0,12.0,143650.0,4.0,24900.0,0.0
808,23.87,0.0,,40377.0,93.8,,0.0,72.4,16600.0,,784.0,4.0,3.0,0.0,8.0,45145.0,3.0,12700.0,0.0
809,16.46,1.0,,36736.0,37.8,,0.0,37.5,46700.0,,23205.0,6.0,5.0,0.0,14.0,186005.0,4.0,37300.0,0.0
810,8.54,3.0,,0.0,89.8,,0.0,89.0,18100.0,,1639.0,3.0,3.0,0.0,6.0,102334.0,2.0,16100.0,0.0
811,6.18,1.0,,21542.0,11.4,,0.0,4.5,22000.0,,1771.0,3.0,3.0,0.0,14.0,157603.0,1.0,2000.0,0.0
812,2.23,10.0,,0.0,90.1,,0.0,90.1,28400.0,,2853.0,5.0,5.0,0.0,8.0,829217.0,5.0,28400.0,0.0
813,20.36,3.0,,42912.0,78.0,,0.0,66.2,56300.0,,10278.0,6.0,6.0,0.0,13.0,80189.0,5.0,46700.0,0.0
814,25.53,9.0,,241784.0,9.8,,0.0,9.8,1800.0,,1624.0,1.0,2.0,0.0,9.0,445269.0,1.0,1800.0,0.0
815,34.28,1.0,,62383.0,,,0.0,86.1,10500.0,,,2.0,0.0,0.0,7.0,258451.0,0.0,0.0,0.0
816,17.96,2.0,,29846.0,96.5,,0.0,62.6,1000.0,,14.0,2.0,1.0,0.0,4.0,24856.0,1.0,400.0,1.0
817,13.08,0.0,,10837.0,75.5,,0.0,64.4,19600.0,,3647.0,11.0,7.0,0.0,15.0,23566.0,7.0,14900.0,0.0
818,29.02,1.0,,44507.0,49.5,,1491.0,42.3,53300.0,,7267.0,6.0,5.0,0.0,17.0,251196.0,3.0,20300.0,0.0
819,32.1,0.0,,80775.0,30.3,,0.0,39.1,45500.0,,23615.0,5.0,7.0,0.0,16.0,103589.0,3.0,33900.0,0.0
820,9.96,3.0,,0.0,47.5,,0.0,44.4,71000.0,,32306.0,7.0,6.0,0.0,11.0,308907.0,5.0,61500.0,0.0
821,9.93,2.0,,48882.0,23.5,,0.0,23.5,92400.0,,70644.0,4.0,9.0,0.0,12.0,238248.0,4.0,92400.0,0.0
822,13.7,2.0,,39172.0,66.1,,0.0,61.2,58600.0,,13578.0,7.0,8.0,0.0,14.0,338348.0,5.0,40100.0,0.0
823,20.08,1.0,,50632.0,91.9,,0.0,91.8,11200.0,,749.0,5.0,4.0,0.0,11.0,163992.0,4.0,9200.0,0.0
824,15.84,0.0,,41805.0,60.0,,98.0,54.2,70800.0,,20938.0,9.0,8.0,0.0,13.0,77418.0,7.0,64700.0,0.0
825,20.87,0.0,,67982.0,42.7,,0.0,40.7,98100.0,,46588.0,20.0,19.0,0.0,29.0,101467.0,17.0,81300.0,0.0
826,6.47,0.0,,6703.0,62.5,,0.0,49.1,15600.0,,3596.0,6.0,3.0,0.0,7.0,11485.0,3.0,9600.0,0.0
827,17.76,2.0,,8550.0,68.2,,0.0,60.2,17500.0,,4828.0,5.0,4.0,0.0,7.0,185664.0,4.0,15200.0,0.0
828,29.33,0.0,,81600.0,35.5,,0.0,37.8,29000.0,,10713.0,8.0,5.0,0.0,17.0,70046.0,5.0,16600.0,0.0
829,2.58,0.0,,1476.0,18.2,,690.0,18.2,2900.0,,2371.0,1.0,3.0,0.0,5.0,1646.0,1.0,2900.0,0.0
830,12.11,1.0,,53185.0,57.7,,0.0,57.7,53200.0,,22525.0,5.0,6.0,0.0,11.0,63571.0,5.0,53200.0,0.0
831,37.03,0.0,,179678.0,83.6,,0.0,83.6,18200.0,,2983.0,2.0,2.0,0.0,9.0,158380.0,2.0,18200.0,0.0
832,23.6,1.0,,144820.0,100.5,,0.0,80.1,43900.0,,0.0,6.0,3.0,0.0,15.0,170746.0,3.0,24000.0,0.0
833,11.95,1.0,,18398.0,83.0,,0.0,76.3,16300.0,,2293.0,6.0,6.0,0.0,11.0,165247.0,5.0,13500.0,0.0
834,18.42,0.0,,24476.0,95.2,,0.0,57.0,30500.0,,211.0,6.0,3.0,0.0,10.0,29640.0,2.0,4400.0,0.0
835,26.57,2.0,,48882.0,69.6,,0.0,69.1,19200.0,,4129.0,8.0,4.0,0.0,13.0,325315.0,4.0,13600.0,0.0
836,31.28,4.0,,11521.0,84.6,,0.0,84.4,28300.0,,3436.0,10.0,9.0,0.0,16.0,127924.0,7.0,22300.0,0.0
837,17.21,0.0,,30258.0,72.9,,0.0,65.5,24400.0,,5120.0,6.0,5.0,0.0,9.0,20607.0,4.0,18900.0,0.0
838,25.59,0.0,,82809.0,30.7,,0.0,32.3,161300.0,,105748.0,12.0,14.0,0.0,19.0,97916.0,11.0,152700.0,0.0
839,35.4,0.0,,39104.0,42.8,,129.0,51.6,1700.0,,686.0,2.0,2.0,0.0,14.0,49864.0,1.0,1200.0,0.0
840,16.72,0.0,,38986.0,40.4,,0.0,40.4,39300.0,,23421.0,6.0,10.0,0.0,17.0,58037.0,6.0,39300.0,0.0
841,19.02,3.0,,50906.0,16.8,,0.0,10.5,25600.0,,13224.0,2.0,5.0,0.0,10.0,40437.0,2.0,15900.0,0.0
842,22.11,2.0,,18795.0,61.3,,8039.0,67.0,46200.0,,7858.0,4.0,2.0,0.0,12.0,176621.0,1.0,20300.0,0.0
843,15.43,4.0,,19588.0,93.7,,134.0,83.5,22400.0,,753.0,8.0,4.0,0.0,12.0,278590.0,4.0,12000.0,0.0
844,30.89,0.0,,98849.0,66.3,,0.0,63.1,33000.0,,10013.0,9.0,8.0,0.0,27.0,127143.0,7.0,29700.0,0.0
845,17.05,2.0,,187659.0,86.9,,2797.0,51.4,6600.0,,431.0,6.0,5.0,0.0,20.0,467023.0,5.0,3300.0,0.0
846,10.18,5.0,,0.0,69.3,,0.0,68.6,90600.0,,27528.0,6.0,8.0,0.0,12.0,760364.0,6.0,89700.0,0.0
847,26.43,3.0,,93381.0,97.2,,0.0,79.2,18500.0,,421.0,5.0,4.0,0.0,9.0,84126.0,4.0,15000.0,0.0
848,26.1,3.0,,70872.0,16.3,,0.0,35.8,61300.0,,14639.0,8.0,3.0,0.0,13.0,426860.0,3.0,17500.0,0.0
849,35.22,0.0,,103678.0,1.3,,0.0,9.0,61000.0,,36037.0,3.0,12.0,0.0,23.0,96742.0,2.0,36500.0,0.0
850,7.0,1.0,,54563.0,23.6,,1956.0,24.6,37800.0,,18268.0,5.0,7.0,0.0,24.0,155996.0,4.0,23900.0,0.0
851,15.61,0.0,,91229.0,52.0,,0.0,47.5,59000.0,,24420.0,6.0,5.0,0.0,10.0,87416.0,5.0,50900.0,0.0
852,23.4,3.0,,60045.0,83.4,,0.0,80.0,26400.0,,2488.0,7.0,5.0,0.0,14.0,201008.0,4.0,15000.0,0.0
853,6.51,2.0,,3000.0,91.3,,0.0,81.1,26500.0,,1049.0,6.0,3.0,0.0,9.0,161374.0,2.0,12000.0,0.0
854,36.45,2.0,,68515.0,30.4,,0.0,33.3,41000.0,,22050.0,4.0,3.0,0.0,10.0,51268.0,1.0,31700.0,0.0
855,22.29,0.0,,31900.0,99.2,,0.0,79.2,20200.0,,114.0,7.0,5.0,0.0,12.0,30313.0,5.0,13500.0,0.0
856,20.59,2.0,,65591.0,36.4,,0.0,31.2,99900.0,,44424.0,13.0,12.0,0.0,28.0,343544.0,7.0,69800.0,0.0
857,16.87,0.0,,0.0,62.9,,0.0,61.6,42400.0,,15399.0,5.0,7.0,0.0,8.0,26101.0,5.0,41500.0,0.0
858,21.23,0.0,,23833.0,68.8,,0.0,65.4,9300.0,,531.0,5.0,2.0,0.0,15.0,30571.0,1.0,1700.0,0.0
859,15.84,1.0,,114291.0,58.4,,0.0,29.4,42900.0,,6568.0,3.0,3.0,0.0,29.0,161953.0,2.0,15800.0,0.0
860,22.66,3.0,,52358.0,45.8,,0.0,38.1,59600.0,,19456.0,14.0,10.0,0.0,32.0,151849.0,6.0,35900.0,0.0
861,5.36,1.0,,18812.0,99.2,,0.0,82.2,9300.0,,56.0,2.0,2.0,0.0,11.0,180721.0,1.0,7000.0,0.0
862,18.5,1.0,,35179.0,69.5,,0.0,66.4,19200.0,,3296.0,4.0,3.0,0.0,10.0,32713.0,3.0,10800.0,0.0
863,10.36,1.0,,15027.0,53.5,,0.0,22.6,10000.0,,1536.0,4.0,2.0,0.0,8.0,154808.0,2.0,3300.0,0.0
864,26.24,2.0,,48050.0,70.9,,0.0,39.8,29500.0,,3896.0,7.0,6.0,0.0,18.0,53997.0,3.0,13400.0,0.0
865,37.59,4.0,,48142.0,58.9,,0.0,40.2,39700.0,,5386.0,7.0,5.0,0.0,18.0,237978.0,4.0,13100.0,0.0
866,15.41,0.0,,7325.0,39.3,,0.0,33.0,48800.0,,24896.0,4.0,9.0,0.0,14.0,19806.0,4.0,41000.0,0.0
867,9.04,0.0,,21625.0,101.1,,0.0,86.8,30400.0,,0.0,7.0,7.0,0.0,9.0,46920.0,7.0,26100.0,0.0
868,21.86,0.0,,0.0,81.7,,0.0,62.3,34500.0,,4777.0,6.0,6.0,0.0,12.0,21711.0,5.0,26100.0,0.0
869,4.27,1.0,,0.0,73.5,,0.0,56.9,5300.0,,979.0,2.0,1.0,0.0,3.0,3016.0,1.0,3700.0,0.0
870,10.45,2.0,,40284.0,48.9,,167.0,37.5,33100.0,,10328.0,11.0,8.0,0.0,16.0,63960.0,7.0,20200.0,0.0
871,9.67,0.0,,67997.0,89.2,,0.0,61.0,15600.0,,1029.0,5.0,4.0,0.0,10.0,75588.0,3.0,9500.0,0.0
872,4.57,5.0,,16726.0,56.8,,1057.0,42.5,28100.0,,5180.0,12.0,7.0,0.0,17.0,473636.0,6.0,12000.0,0.0
873,6.27,3.0,,19187.0,62.5,,2812.0,58.1,9800.0,,3410.0,5.0,6.0,0.0,11.0,174797.0,5.0,9100.0,0.0
874,21.33,6.0,,192689.0,79.5,,0.0,74.7,53900.0,,6865.0,9.0,5.0,0.0,17.0,734202.0,3.0,27300.0,0.0
875,14.14,1.0,,49962.0,95.9,,0.0,80.4,24500.0,,842.0,4.0,3.0,0.0,13.0,136053.0,3.0,20500.0,0.0
876,19.74,0.0,,19138.0,97.3,,0.0,92.0,5500.0,,138.0,2.0,2.0,0.0,4.0,22359.0,2.0,5200.0,0.0
877,16.48,0.0,,27000.0,78.4,,0.0,78.4,11700.0,,2532.0,5.0,5.0,0.0,6.0,10297.0,5.0,11700.0,0.0
878,16.38,4.0,,41255.0,84.1,,0.0,40.6,9900.0,,476.0,2.0,1.0,0.0,8.0,154695.0,1.0,3000.0,0.0
879,6.01,0.0,,26633.0,63.5,,0.0,63.9,12700.0,,4345.0,4.0,3.0,0.0,11.0,39210.0,3.0,11900.0,0.0
880,20.49,3.0,,20539.0,97.8,,0.0,60.7,11300.0,,84.0,7.0,3.0,0.0,9.0,23859.0,3.0,3900.0,0.0
881,11.48,0.0,,55895.0,22.4,,0.0,22.4,31200.0,,24200.0,2.0,4.0,0.0,14.0,64027.0,2.0,31200.0,0.0
882,18.24,0.0,,163690.0,32.2,,0.0,28.6,33500.0,,13703.0,9.0,8.0,0.0,25.0,169952.0,5.0,20200.0,0.0
883,13.67,0.0,,10500.0,21.5,,0.0,26.4,62700.0,,43344.0,7.0,8.0,0.0,12.0,23882.0,5.0,55200.0,0.0
884,39.34,0.0,,46481.0,97.9,,0.0,97.9,8000.0,,167.0,1.0,1.0,0.0,12.0,44383.0,1.0,8000.0,0.0
885,14.04,2.0,,0.0,38.7,,0.0,38.7,58800.0,,36070.0,7.0,9.0,0.0,10.0,141371.0,7.0,58800.0,0.0
886,10.14,4.0,,49135.0,45.7,,0.0,21.1,6500.0,,1629.0,1.0,2.0,0.0,8.0,294065.0,1.0,3000.0,0.0
887,18.94,0.0,,40098.0,64.9,,0.0,51.0,15000.0,,4105.0,2.0,3.0,0.0,6.0,44605.0,1.0,11700.0,0.0
888,12.29,1.0,,30066.0,44.7,,0.0,43.5,223800.0,,28188.0,4.0,6.0,0.0,10.0,331645.0,3.0,72700.0,0.0
889,5.41,0.0,,0.0,68.4,,0.0,66.6,23000.0,,7073.0,4.0,5.0,0.0,7.0,15327.0,4.0,22400.0,0.0
890,21.58,3.0,,20000.0,47.0,,0.0,39.2,52800.0,,23322.0,4.0,4.0,0.0,6.0,37908.0,4.0,44000.0,0.0
891,4.78,5.0,,17536.0,86.2,,0.0,64.8,20100.0,,2082.0,3.0,4.0,0.0,8.0,18903.0,3.0,15100.0,0.0
892,7.77,1.0,,10912.0,,,0.0,63.9,3800.0,,,3.0,0.0,0.0,5.0,8181.0,0.0,0.0,0.0
893,23.93,0.0,,88312.0,74.4,,0.0,74.4,19500.0,,4984.0,6.0,6.0,0.0,9.0,92658.0,6.0,19500.0,0.0
894,16.14,7.0,,15000.0,34.3,,0.0,23.6,43000.0,,17595.0,5.0,6.0,0.0,16.0,384769.0,4.0,26800.0,0.0
895,13.76,1.0,,63092.0,110.3,,0.0,110.3,29400.0,,0.0,4.0,4.0,0.0,8.0,659523.0,4.0,29400.0,0.0
896,23.18,2.0,,123835.0,75.5,,194.0,55.9,13600.0,,932.0,8.0,3.0,0.0,15.0,262330.0,3.0,3800.0,0.0
897,25.06,0.0,,22332.0,87.2,,0.0,83.4,15800.0,,1634.0,5.0,3.0,0.0,6.0,32106.0,3.0,12800.0,0.0
898,26.2,7.0,,43883.0,40.6,,0.0,47.6,100600.0,,48167.0,6.0,6.0,0.0,13.0,245722.0,4.0,81100.0,0.0
899,11.75,4.0,,14053.0,77.7,,1050.0,40.3,12700.0,,178.0,5.0,1.0,0.0,10.0,109713.0,1.0,800.0,0.0
900,18.94,3.0,,42659.0,61.0,,0.0,55.4,82900.0,,26654.0,6.0,6.0,0.0,15.0,234040.0,4.0,68400.0,0.0
901,6.75,0.0,,13930.0,51.9,,0.0,50.9,17700.0,,5864.0,9.0,7.0,0.0,18.0,16314.0,6.0,12200.0,0.0
902,22.97,0.0,,31760.0,81.0,,0.0,82.0,86600.0,,38511.0,5.0,4.0,0.0,7.0,75016.0,4.0,81600.0,0.0
903,11.29,0.0,,0.0,55.6,,0.0,38.4,17900.0,,3907.0,8.0,6.0,0.0,15.0,6872.0,4.0,8800.0,0.0
904,18.33,7.0,,76455.0,98.9,,0.0,83.1,13700.0,,91.0,5.0,3.0,0.0,14.0,356948.0,2.0,8000.0,1.0
905,17.16,1.0,,33000.0,38.6,,0.0,39.4,53900.0,,26208.0,7.0,6.0,0.0,12.0,151408.0,5.0,42700.0,0.0
906,12.1,2.0,,18210.0,46.5,,0.0,46.7,23500.0,,7496.0,4.0,2.0,0.0,7.0,176926.0,2.0,14000.0,0.0
907,18.24,2.0,,17273.0,91.0,,0.0,68.5,59900.0,,3296.0,9.0,6.0,0.0,16.0,202837.0,6.0,36600.0,0.0
908,17.39,2.0,,22810.0,76.2,,0.0,36.1,15400.0,,1734.0,2.0,2.0,0.0,7.0,21392.0,2.0,7300.0,0.0
909,17.91,7.0,,0.0,66.0,,0.0,48.0,40100.0,,7080.0,9.0,5.0,0.0,10.0,264167.0,5.0,20800.0,0.0
910,21.6,0.0,,59338.0,75.8,,0.0,55.8,26700.0,,1837.0,10.0,4.0,0.0,16.0,42709.0,4.0,7600.0,0.0
911,10.67,1.0,,111947.0,24.4,,0.0,24.4,39100.0,,26776.0,3.0,4.0,0.0,15.0,420558.0,2.0,35400.0,0.0
912,23.24,5.0,,0.0,99.6,,0.0,101.0,108100.0,,0.0,6.0,4.0,0.0,9.0,493966.0,4.0,77700.0,0.0
913,15.21,5.0,,76757.0,84.1,,0.0,72.9,25500.0,,3043.0,6.0,5.0,0.0,18.0,467058.0,3.0,19100.0,0.0
914,16.57,9.0,,74162.0,31.0,,0.0,29.8,165500.0,,26920.0,4.0,4.0,0.0,11.0,373658.0,3.0,39000.0,0.0
915,9.11,3.0,,72029.0,92.4,,0.0,81.1,29700.0,,3422.0,5.0,6.0,0.0,12.0,412596.0,4.0,20700.0,0.0
916,19.2,0.0,,16566.0,91.6,,0.0,59.4,17100.0,,702.0,11.0,6.0,0.0,14.0,21718.0,6.0,8400.0,0.0
917,26.85,3.0,,32774.0,85.9,,0.0,70.5,52300.0,,2941.0,7.0,4.0,0.0,15.0,225024.0,3.0,20800.0,0.0
918,18.73,0.0,,135568.0,54.8,,0.0,54.0,39300.0,,17476.0,6.0,6.0,0.0,10.0,151536.0,6.0,38700.0,0.0
919,18.91,1.0,,50996.0,49.2,,0.0,37.5,9400.0,,203.0,6.0,1.0,0.0,11.0,143726.0,1.0,400.0,0.0
920,11.96,5.0,,21465.0,80.5,,0.0,70.9,99900.0,,17180.0,6.0,7.0,0.0,16.0,644187.0,6.0,88000.0,0.0
921,26.88,0.0,,0.0,99.9,,0.0,99.9,36900.0,,24.0,6.0,4.0,0.0,7.0,39336.0,4.0,30900.0,0.0
922,15.63,1.0,,0.0,68.7,,0.0,54.1,48800.0,,11398.0,6.0,5.0,0.0,11.0,211744.0,4.0,36400.0,0.0
923,21.08,5.0,,12829.0,91.3,,0.0,69.8,58500.0,,3401.0,7.0,4.0,0.0,12.0,240558.0,4.0,39000.0,0.0
924,10.45,0.0,,46027.0,98.7,,0.0,61.3,6300.0,,48.0,3.0,1.0,0.0,15.0,41706.0,1.0,3600.0,0.0
925,7.57,5.0,,5000.0,26.1,,0.0,16.3,27300.0,,11232.0,7.0,4.0,0.0,12.0,8044.0,4.0,15200.0,0.0
926,10.91,0.0,,17000.0,6.9,,0.0,3.1,21100.0,,8753.0,3.0,4.0,0.0,10.0,17026.0,3.0,9400.0,0.0
927,22.71,1.0,,76160.0,21.3,,0.0,19.4,52900.0,,25098.0,5.0,6.0,0.0,18.0,181299.0,2.0,31900.0,0.0
928,13.53,0.0,,28717.0,81.2,,0.0,74.6,36500.0,,6285.0,4.0,7.0,0.0,11.0,46067.0,4.0,33500.0,0.0
929,5.08,4.0,,0.0,18.1,,1010.0,19.6,22100.0,,15639.0,8.0,8.0,0.0,13.0,299951.0,7.0,19100.0,0.0
930,8.26,2.0,,0.0,73.4,,755.0,34.0,21600.0,,797.0,5.0,2.0,0.0,9.0,110892.0,2.0,3000.0,0.0
931,23.06,6.0,,82980.0,37.5,,0.0,37.1,118500.0,,72492.0,7.0,11.0,0.0,18.0,305499.0,6.0,116000.0,0.0
932,21.88,3.0,,23007.0,47.0,,0.0,44.7,85900.0,,38872.0,10.0,10.0,0.0,17.0,310346.0,9.0,73400.0,0.0
933,15.61,0.0,,92543.0,50.9,,0.0,40.4,31500.0,,12287.0,3.0,4.0,0.0,11.0,109003.0,3.0,25000.0,0.0
934,11.49,2.0,,18824.0,102.9,,0.0,51.4,3000.0,,0.0,1.0,1.0,0.0,5.0,17665.0,1.0,1500.0,0.0
935,11.48,8.0,,13392.0,27.3,,0.0,27.6,61900.0,,39132.0,11.0,7.0,0.0,16.0,316599.0,7.0,53800.0,0.0
936,23.36,2.0,,56433.0,1.4,,930.0,18.6,16100.0,,5029.0,2.0,3.0,439.0,10.0,44658.0,1.0,5100.0,1.0
937,13.0,0.0,,13230.0,25.8,,0.0,25.8,37800.0,,28059.0,2.0,9.0,0.0,14.0,20842.0,2.0,37800.0,0.0
